index ObjID FieldID FieldMJD AstRange(km) AstRangeRate(km/s) AstRA(deg) AstRARate(deg/day) AstDec(deg) AstDecRate(deg/day) Ast-Sun(J2000x)(km) Ast-Sun(J2000y)(km) Ast-Sun(J2000z)(km) Ast-Sun(J2000vx)(km/s) Ast-Sun(J2000vy)(km/s) Ast-Sun(J2000vz)(km/s) Obs-Sun(J2000x)(km) Obs-Sun(J2000y)(km) Obs-Sun(J2000z)(km) Obs-Sun(J2000vx)(km/s) Obs-Sun(J2000vy)(km/s) Obs-Sun(J2000vz)(km/s) Sun-Ast-Obs(deg) V V(H=0)
370088 632 1022595 61974.958528 1414905643.654965 32.553 216.952478 0.019378 -13.868723 -0.00466 -1021192263.776 -946247933.866 -391373269.542 3.723 -9.762 -3.17 76544739.207 -120470414.756 -52223082.66 25.491 13.343 5.927 5.960208 30.274 10.274
370089 632 1022616 61974.969381 1414936180.649453 32.581 216.952688 0.019396 -13.868774 -0.004643 -1021188773.183 -946257086.33 -391376241.144 3.723 -9.762 -3.169 76568650.349 -120457893.542 -52217524.345 25.51 13.364 5.929 5.960364 30.275 10.275
370090 632 1022681 61975.000507 1415023905.717141 32.659 216.953293 0.019485 -13.868917 -0.004593 -1021178761.64 -946283336.196 -391384763.875 3.723 -9.762 -3.169 76637322.275 -120421864.502 -52201573.235 25.558 13.432 5.934 5.960811 30.275 10.275
370091 632 1022682 61975.000961 1415025185.877769 32.66 216.953302 0.019486 -13.868919 -0.004592 -1021178615.716 -946283718.793 -391384888.095 3.723 -9.762 -3.169 76638324.106 -120421337.984 -52201340.64 25.559 13.433 5.934 5.960817 30.275 10.275
370084 632 1019343 61970.958104 1403708144.307421 32.167 216.882032 0.012939 -13.854386 -0.002543 -1022476247.633 -942871709.365 -390276862.322 3.707 -9.776 -3.175 67647060.907 -124918458.784 -54151714.417 26.412 11.714 5.227 5.894601 30.252 10.252
370188 632 1629450 63073.070334 1782269660.303132 27.262 248.7185 -0.029905 -18.643165 0.001911 -531320180.732 -1691200323.877 -620724762.288 6.072 -6.072 -1.743 81612376.166 -117608642.61 -50980843.13 25.032 14.501 6.32 3.690367 31.222 11.222
370266 632 2003330 63724.310711 1994143140.33708 -15.515 267.742916 -0.041318 -19.228713 0.005152 -177860026.431 -1982076258.534 -700375946.453 6.415 -4.324 -1.113 -103705360.222 -100644214.858 -43625087.77 21.568 -18.898 -8.182 2.713811 31.658 11.658
370190 632 1649195 63107.041531 1872906398.944167 33.258 248.488869 0.014973 -18.699669 -0.004854 -513455979.12 -1708872460.399 -625785128.438 6.102 -5.972 -1.706 137052454.925 -58401138.513 -25317239.958 12.445 24.757 10.697 4.56927 31.394 11.394
370290 632 2026869 63783.031321 1984588529.805952 12.523 264.51953 -0.056349 -19.024573 0.001111 -145286215.599 -2003652459.088 -705893981.06 6.425 -4.182 -1.063 33901871.426 -136040759.592 -58970417.725 28.828 5.708 2.599 1.303114 31.562 11.562
370291 632 2026919 63783.055443 1984614690.654036 12.581 264.51817 -0.056434 -19.024545 0.001149 -145272824.302 -2003661174.874 -705896195.73 6.425 -4.182 -1.063 33961996.566 -136028805.193 -58964997.015 28.867 5.764 2.603 1.304723 31.562 11.562
370292 632 2027985 63784.076687 1985764261.506292 13.126 264.46168 -0.056016 -19.023245 0.001103 -144705890.767 -2004030051.193 -705989915.824 6.426 -4.18 -1.062 36476498.423 -135478974.725 -58726589.042 28.781 6.266 2.798 1.371992 31.57 11.57
370293 632 2028035 63784.101291 1985792236.551919 13.194 264.460301 -0.056058 -19.023218 0.001149 -144692232.05 -2004038935.491 -705992172.787 6.426 -4.179 -1.062 36537705.19 -135465584.31 -58720635.242 28.804 6.333 2.803 1.373631 31.57 11.57
370294 632 2034861 63791.169614 1994930112.295449 16.714 264.084847 -0.052016 -19.016767 0.00069 -140767967.294 -2006586079.286 -706638737.105 6.427 -4.163 -1.056 53600414.649 -130574789.954 -56601024.746 27.776 9.603 4.127 1.828364 31.619 11.619
370295 632 2034911 63791.192427 1994963117.81868 16.776 264.083661 -0.051946 -19.016751 0.000732 -140755300.706 -2006594283.488 -706640818.002 6.427 -4.163 -1.056 53655145.772 -130555796.442 -56592885.12 27.757 9.669 4.132 1.829815 31.619 11.619
370296 632 2035899 63792.169995 1996384738.345218 17.175 264.034141 -0.051359 -19.016221 0.000605 -140212516.546 -2006945742.213 -706729951.234 6.427 -4.16 -1.055 55959627.761 -129733250.224 -56236235.612 27.598 10.033 4.311 1.890775 31.626 11.626
370297 632 2035949 63792.194446 1996421091.060624 17.24 264.032886 -0.05128 -19.016206 0.000648 -140198940.062 -2006954530.51 -706732179.78 6.427 -4.16 -1.055 56017909.232 -129711979.847 -56227123.9 27.576 10.103 4.315 1.892316 31.626 11.626
370298 632 2037511 63794.241286 1999521423.669384 18.256 263.931211 -0.049679 -19.015373 0.000544 -139062416.557 -2007689767.989 -706918578.718 6.427 -4.155 -1.053 60796273.088 -127874236.333 -55430822.004 27.124 11.073 4.687 2.018226 31.639 11.639
370299 632 2037561 63794.265243 1999559260.685361 18.303 263.930023 -0.04954 -19.015359 0.000572 -139049114.041 -2007698368.313 -706920758.586 6.427 -4.155 -1.053 60852368.528 -127851259.855 -55421115.137 27.077 11.127 4.692 2.0197 31.639 11.639
370300 632 2038961 63796.217719 2002666008.55822 19.093 263.835871 -0.048337 -19.014952 0.000332 -137964940.125 -2008398894.002 -707098276.672 6.427 -4.151 -1.052 65341225.258 -125957961.159 -54599860.537 26.751 11.855 5.042 2.1373 31.652 11.652
370301 632 2039011 63796.241766 2002705732.640018 19.145 263.834711 -0.048209 -19.014943 0.000365 -137951586.779 -2008407517.018 -707100461.321 6.427 -4.151 -1.052 65396762.569 -125933269.421 -54589379.984 26.708 11.913 5.047 2.138752 31.652 11.652
370302 632 2043023 63800.983758 2010848577.457081 20.631 263.618316 -0.044587 -19.015435 -0.00053 -135318261.042 -2010105591.038 -707530438.975 6.428 -4.139 -1.048 75993408.53 -120767541.535 -52349989.179 25.605 13.273 5.878 2.413294 31.682 11.682
370303 632 2043073 63801.006008 2010888288.903868 20.684 263.617323 -0.044654 -19.015446 -0.000495 -135305904.399 -2010113547.782 -707532452.658 6.428 -4.139 -1.048 76042663.585 -120741978.096 -52338685.693 25.637 13.323 5.882 2.414561 31.682 11.682
370304 632 2043121 63801.027625 2010926970.986484 20.738 263.616358 -0.044702 -19.015456 -0.000457 -135293899.264 -2010121278.08 -707534409.023 6.428 -4.139 -1.048 76090571.16 -120717043.914 -52327696.924 25.662 13.377 5.885 2.415794 31.682 11.682
370289 632 2024157 63773.091923 1975735588.677999 7.611 265.090941 -0.059948 -19.041967 0.002004 -150803281.375 -2000050966.298 -704977834.005 6.424 -4.206 -1.071 9017548.56 -139278704.813 -60373072.444 29.595 1.287 0.656 0.650207 31.485 11.485
370288 632 2024107 63773.068748 1975720408.350881 7.553 265.09233 -0.059867 -19.042013 0.001966 -150816143.531 -2000042545.036 -704975689.448 6.424 -4.206 -1.071 8958324.668 -139281223.932 -60374381.498 29.559 1.23 0.652 0.648739 31.485 11.485
370287 632 2022165 63769.126431 1973411596.713906 5.625 265.326417 -0.060677 -19.051181 0.002363 -153004049.777 -1998608358.922 -704610300.34 6.423 -4.215 -1.074 -1019418.239 -139487718.6 -60463784.723 29.669 -0.473 -0.129 0.422158 31.453 11.453
370286 632 2022164 63769.125981 1973411378.329464 5.624 265.326444 -0.060676 -19.051182 0.002362 -153004299.183 -1998608195.243 -704610258.621 6.423 -4.215 -1.074 -1020570.254 -139487700.219 -60463779.725 29.668 -0.474 -0.129 0.422136 31.453 11.453
370270 632 2007152 63728.230061 1989154512.51545 -14.119 267.578316 -0.04467 -19.208807 0.00485 -175687508.414 -1983538899.963 -700752206.983 6.416 -4.314 -1.109 -96317581.918 -106806476.206 -46296880.086 22.815 -17.711 -7.595 2.497978 31.64 11.64
370271 632 2012579 63740.157132 1977403565.880312 -8.992 267.001952 -0.05328 -19.152599 0.004195 -169074710.756 -1987970004.714 -701890182.266 6.418 -4.285 -1.099 -71377249.387 -122576013.063 -53133215.829 26.08 -13.27 -5.632 1.773702 31.578 11.578
370272 632 2012584 63740.159371 1977401827.524096 -8.987 267.001833 -0.053291 -19.15259 0.004199 -169073469.604 -1987970833.436 -701890394.824 6.418 -4.285 -1.099 -71372205.65 -122578578.822 -53134304.96 26.084 -13.265 -5.632 1.773557 31.578 11.578
370273 632 2012629 63740.181292 1977384855.685145 -8.934 267.000663 -0.053391 -19.152497 0.004235 -169061313.381 -1987978950.129 -701892476.656 6.418 -4.285 -1.099 -71322762.782 -122603655.212 -53144968.353 26.124 -13.213 -5.628 1.772129 31.578 11.578
370274 632 2012634 63740.183534 1977383125.765653 -8.928 267.000543 -0.0534 -19.152488 0.004239 -169060070.214 -1987979780.184 -701892689.555 6.418 -4.285 -1.099 -71317702.326 -122606214.001 -53146058.455 26.128 -13.208 -5.628 1.771983 31.578 11.578
370275 632 2014076 63741.380948 1976509176.678826 -7.921 266.937065 -0.054003 -19.147245 0.004561 -168396054.257 -1988422981.046 -702006350.202 6.418 -4.282 -1.098 -68628030.919 -123924001.227 -53717295.314 26.39 -12.247 -5.417 1.694474 31.571 11.571
370276 632 2014131 63741.407311 1976491199.494594 -7.865 266.935643 -0.053891 -19.147124 0.004597 -168381434.85 -1988432735.292 -702008851.392 6.418 -4.282 -1.098 -68567964.533 -123951826.894 -53729627.241 26.351 -12.187 -5.412 1.692747 31.571 11.571
370305 632 2043171 63801.051745 2010970255.092778 20.803 263.615279 -0.044734 -19.015467 -0.000413 -135280504.418 -2010129903.118 -707536591.816 6.428 -4.139 -1.047 76144072.64 -120689099.84 -52315428.107 25.683 13.442 5.889 2.41717 31.683 11.683
370277 632 2018005 63745.29332 1974060673.591359 -6.207 266.724756 -0.05634 -19.13071 0.004199 -166226326.449 -1989868974.877 -702376977.967 6.419 -4.273 -1.095 -59671606.824 -127875282.477 -55429219.277 27.307 -10.793 -4.711 1.437705 31.549 11.549
370279 632 2018652 63747.1134 1973141911.385129 -5.694 266.623489 -0.056847 -19.1233 0.00376 -165216864.245 -1990540573.229 -702549011.633 6.419 -4.268 -1.093 -55417526.486 -129521167.188 -56143444.707 27.502 -10.41 -4.375 1.316682 31.538 11.538
370280 632 2018702 63747.137177 1973130266.983775 -5.642 266.622136 -0.05697 -19.123211 0.003794 -165203676.692 -1990549342.134 -702551257.391 6.419 -4.268 -1.093 -55360976.345 -129542501.058 -56152427.052 27.552 -10.359 -4.37 1.315076 31.538 11.538
370281 632 2018769 63747.167263 1973115695.980763 -5.568 266.62042 -0.057099 -19.123096 0.003844 -165186989.941 -1990560437.61 -702554098.98 6.419 -4.268 -1.093 -55289287.614 -129569336.281 -56163780.167 27.604 -10.287 -4.365 1.313041 31.538 11.538
370282 632 2021183 63767.107007 1972496920.989966 4.532 265.44716 -0.06078 -19.056344 0.002472 -154124708.14 -1997872454.162 -704422690.234 6.423 -4.22 -1.076 -6131492.032 -139355338.456 -60406752.549 29.607 -1.446 -0.527 0.339757 31.44 11.44
370283 632 2021233 63767.131032 1972506394.809364 4.596 265.445699 -0.060849 -19.056284 0.002515 -154111376.319 -1997881214.001 -704424923.94 6.423 -4.22 -1.076 -6070002.469 -139358275.394 -60407841.915 29.638 -1.383 -0.522 0.340496 31.44 11.44
370284 632 2022114 63769.101911 1973399750.338798 5.559 265.327904 -0.060608 -19.051239 0.002319 -153017657.429 -1998599428.471 -704608024.127 6.423 -4.215 -1.074 -1082240.872 -139486647.589 -60463507.1 29.637 -0.537 -0.133 0.420943 31.453 11.453
370285 632 2022115 63769.10236 1973399966.094279 5.56 265.327877 -0.060609 -19.051238 0.002319 -153017408.178 -1998599592.051 -704608065.821 6.423 -4.215 -1.074 -1081090.777 -139486668.425 -60463512.276 29.638 -0.536 -0.133 0.420965 31.453 11.453
370278 632 2018055 63745.317785 1974047625.331144 -6.139 266.723378 -0.0563 -19.130607 0.004245 -166212757.994 -1989878006.848 -702379292.006 6.419 -4.273 -1.095 -59613897.506 -127898020.579 -55439171.882 27.295 -10.722 -4.706 1.436059 31.549 11.549
370269 632 2007102 63728.205817 1989184150.242965 -14.179 267.579398 -0.044566 -19.208924 0.004808 -175700947.701 -1983529862.481 -700749883.072 6.416 -4.314 -1.109 -96365328.942 -106769313.776 -46280967.193 22.773 -17.771 -7.599 2.499372 31.64 11.64
370306 632 2046242 63804.198217 2016827444.064286 22.42 263.481788 -0.041791 -19.016971 -0.000418 -133533059.513 -2011254032.199 -707820980.507 6.429 -4.132 -1.045 82919738.881 -116826317.432 -50641348.633 24.821 15.045 6.422 2.590084 31.702 11.702
370308 632 2047065 63805.114397 2018595500.017051 22.606 263.444675 -0.041198 -19.017601 -0.00065 -133024222.984 -2011580969.693 -707903653.054 6.429 -4.129 -1.044 84845639.181 -115640408.334 -50126932.432 24.637 15.204 6.573 2.638802 31.707 11.707
370329 632 2061854 63825.095026 2063401263.22358 29.084 262.841342 -0.020416 -19.050681 -0.002431 -121924929.547 -2018668206.744 -709691554.154 6.431 -4.082 -1.027 121127414.735 -83482421.872 -36188297.685 17.796 21.864 9.424 3.508114 31.816 11.816
370330 632 2061904 63825.119488 2063462792.741428 29.141 262.840843 -0.020311 -19.05074 -0.002391 -121911338.419 -2018676833.389 -709693725.418 6.431 -4.082 -1.027 121164993.263 -83436143.588 -36168377.714 17.763 21.928 9.427 3.508952 31.816 11.816
370331 632 2067190 63834.043633 2086558312.559138 30.975 262.713331 -0.010003 -19.077049 -0.003227 -116952604.947 -2021815873.461 -710482984.835 6.432 -4.061 -1.02 133159169.445 -65777081.407 -28513578.042 14.041 24.03 10.389 3.763358 31.859 11.859
370332 632 2067240 63834.067771 2086622973.050841 31.033 262.713091 -0.009922 -19.077126 -0.003184 -116939191.443 -2021824341.966 -710485111.895 6.432 -4.061 -1.02 133188428.163 -65726897.476 -28491908.806 14.017 24.095 10.391 3.763947 31.859 11.859
370333 632 2076839 63851.016946 2133496547.441236 32.893 262.733966 0.010536 -19.143548 -0.004331 -107519174.103 -2027741506.05 -711968412.703 6.434 -4.021 -1.006 147396149.018 -28412773.011 -12318024.325 6.031 26.739 11.544 3.998565 31.926 11.926
370334 632 2076889 63851.040974 2133564887.010854 32.945 262.73422 0.010632 -19.143651 -0.004291 -107505818.218 -2027749852.992 -711970500.93 6.434 -4.021 -1.006 147408637.386 -28357201.502 -12294057.612 5.999 26.798 11.545 3.998685 31.926 11.926
370335 632 2078507 63853.052848 2139264448.652083 33.051 262.759718 0.013101 -19.152713 -0.004368 -106387478.921 -2028448348.452 -712145207.696 6.434 -4.016 -1.004 148301795.186 -23711102.424 -10280061.015 4.985 27.017 11.623 4.004792 31.933 11.933
370336 632 2078557 63853.076703 2139332613.849282 33.095 262.760032 0.013228 -19.152816 -0.004336 -106374218.755 -2028456625.477 -712147277.437 6.434 -4.016 -1.004 148312023.475 -23655366.541 -10256105.17 4.939 27.068 11.624 4.004853 31.933 11.933
370337 632 2079401 63854.051574 2142097658.835921 33.078 262.774178 0.0143 -19.157288 -0.004415 -105832304.196 -2028794788.583 -712231828.078 6.435 -4.014 -1.004 148680591.732 -21393880.438 -9275559.444 4.486 27.098 11.656 4.006121 31.936 11.936
370338 632 2079451 63854.076275 2142168299.509459 33.122 262.774533 0.014433 -19.157396 -0.004382 -105818573.608 -2028803354.12 -712233969.459 6.435 -4.014 -1.004 148690116.113 -21335993.428 -9250682.39 4.438 27.151 11.657 4.006157 31.936 11.936
370339 632 2080146 63854.986006 2144749128.089671 32.96 262.788841 0.015242 -19.161621 -0.004567 -105312861.431 -2029118743.667 -712312808.04 6.435 -4.012 -1.003 148994010.914 -19220755.982 -8333211.021 4.072 27.015 11.685 4.006295 31.939 11.939
370340 632 2080148 63854.986955 2144751831.746432 32.962 262.788856 0.015245 -19.161625 -0.004565 -105312333.679 -2029119072.713 -712312890.283 6.435 -4.012 -1.003 148994344.903 -19218539.968 -8332252.566 4.071 27.017 11.685 4.006296 31.939 11.939
370341 632 2080167 63854.997327 2144781381.778403 32.986 262.789014 0.015276 -19.161672 -0.004546 -105306567.806 -2029122667.632 -712313788.814 6.435 -4.012 -1.003 148997989.174 -19194316.262 -8321780.98 4.061 27.044 11.685 4.006302 31.939 11.939
370035 632 981448 61896.133832 1264100207.496623 5.381 219.782464 -0.075325 -14.997791 0.02658 -1045470694.508 -878805399.459 -369388368.223 3.402 -10.045 -3.287 -107126884.776 -97493271.122 -42262245.581 20.635 -19.873 -8.451 0.292065 29.584 9.584
370342 632 2080169 63854.998267 2144784059.488948 32.988 262.789028 0.015279 -19.161677 -0.004545 -105306045.53 -2029122993.261 -712313870.203 6.435 -4.012 -1.003 148998318.822 -19192120.89 -8320832.443 4.06 27.046 11.685 4.006303 31.939 11.939
370328 632 2059962 63823.098193 2058455429.89232 28.561 262.88251 -0.02267 -19.04573 -0.00226 -123034365.834 -2017963593.268 -709514166.88 6.431 -4.087 -1.029 118055368.097 -87184985.428 -37793398.856 18.579 21.295 9.179 3.439252 31.806 11.806
370327 632 2059095 63822.145356 2056128187.595505 28.395 262.903688 -0.023577 -19.043484 -0.0021 -123563745.585 -2017627082.985 -709429421.323 6.431 -4.089 -1.03 116543822.718 -88916393.035 -38544275.613 18.897 21.12 9.06 3.404946 31.801 11.801
370326 632 2059045 63822.121117 2056068779.59022 28.341 262.90426 -0.023696 -19.043432 -0.002137 -123577211.772 -2017618520.451 -709427264.723 6.431 -4.089 -1.03 116504207.232 -88960559.548 -38563244.767 18.936 21.059 9.056 3.404041 31.801 11.801
370325 632 2057137 63820.148732 2051319710.0174 27.834 262.951395 -0.025781 -19.039057 -0.001924 -124673004.072 -2016921340.679 -709251629.552 6.431 -4.094 -1.032 113277115.722 -92471046.777 -40085220.845 19.649 20.522 8.802 3.329916 31.791 11.791
370309 632 2047066 63805.114846 2018596376.534873 22.607 263.444656 -0.041197 -19.017601 -0.000649 -133023973.745 -2011581129.79 -707903693.534 6.429 -4.129 -1.044 84846594.417 -115639818.798 -50126677.584 24.637 15.205 6.573 2.638826 31.707 11.707
370310 632 2047115 63805.139299 2018644210.021744 22.673 263.443649 -0.04113 -19.017616 -0.000604 -133010392.454 -2011589853.587 -707905899.282 6.429 -4.129 -1.044 84898629.34 -115607618.453 -50112786.286 24.619 15.276 6.577 2.640142 31.707 11.707
370311 632 2047116 63805.139748 2018645088.624325 22.674 263.443631 -0.041129 -19.017617 -0.000603 -133010143.359 -2011590013.589 -707905939.737 6.429 -4.129 -1.044 84899583.341 -115607026.484 -50112531.425 24.619 15.277 6.577 2.640166 31.707 11.707
370312 632 2048881 63808.032746 2024416657.723494 23.537 263.33144 -0.038462 -19.020101 -0.001074 -131403341.08 -2012621228.007 -708166588.555 6.429 -4.122 -1.042 90848826.773 -111677340.992 -48409489.873 23.765 16.11 7.044 2.78935 31.724 11.724
370313 632 2048882 63808.033173 2024417526.16616 23.538 263.331423 -0.038462 -19.020101 -0.001073 -131403103.891 -2012621380.099 -708166626.985 6.429 -4.122 -1.042 90849703.624 -111676746.564 -48409229.963 23.766 16.111 7.044 2.789372 31.724 11.724
370314 632 2048931 63808.055994 2024463997.594468 23.6 263.330546 -0.038467 -19.020125 -0.00103 -131390428.618 -2012629507.769 -708168680.647 6.429 -4.122 -1.042 90896573.788 -111644917.111 -48395336.911 23.776 16.175 7.048 2.790542 31.724 11.724
370315 632 2048932 63808.056455 2024464938.878698 23.601 263.330528 -0.038467 -19.020125 -0.001029 -131390172.225 -2012629672.172 -708168722.188 6.429 -4.122 -1.042 90897522.047 -111644271.968 -48395055.813 23.776 16.176 7.048 2.790565 31.724 11.724
370307 632 2046292 63804.222109 2016873777.497286 22.47 263.480791 -0.041658 -19.016981 -0.000386 -133519790.107 -2011262560.322 -707823137.229 6.429 -4.132 -1.045 82970931.706 -116795199.965 -50628088.47 24.776 15.102 6.426 2.591383 31.702 11.702
370316 632 2050238 63812.129216 2033042436.450521 25.243 263.186073 -0.034371 -19.02497 -0.001249 -129127960.256 -2014078482.211 -708534630.777 6.43 -4.113 -1.038 98907292.436 -105663272.085 -45803030.549 22.491 17.834 7.676 2.987974 31.748 11.748
370318 632 2057019 63820.092485 2051184757.031751 27.701 262.952852 -0.026019 -19.038947 -0.002016 -124704252.533 -2016901447.322 -709246616.805 6.431 -4.094 -1.032 113181426.419 -92570425.763 -40127977.333 19.723 20.374 8.794 3.327694 31.791 11.791
370319 632 2057020 63820.092934 2051185830.53299 27.702 262.952841 -0.026017 -19.038948 -0.002015 -124704003.354 -2016901605.957 -709246656.779 6.431 -4.094 -1.032 113182190.74 -92569636.213 -40127636.532 19.723 20.375 8.794 3.327712 31.791 11.791
370320 632 2057069 63820.116574 2051242474.343445 27.761 262.952227 -0.025931 -19.038995 -0.001974 -124690869.591 -2016909967.236 -709248763.669 6.431 -4.094 -1.032 113222451.42 -92527952.937 -40109670.286 19.697 20.439 8.798 3.328647 31.791 11.791
